,product_category_name,order_approved_at,payment_value
3266,furniture_bedroom,2017-08-20,0.0
3267,furniture_bedroom,2017-08-27,0.0
3268,furniture_bedroom,2017-09-03,263.66
3269,furniture_bedroom,2017-09-10,108.98
3270,furniture_bedroom,2017-09-17,0.0
3271,furniture_bedroom,2017-09-24,1255.32
3272,furniture_bedroom,2017-10-01,187.34
3273,furniture_bedroom,2017-10-08,533.78
3274,furniture_bedroom,2017-10-15,565.58
3275,furniture_bedroom,2017-10-22,0.0
3276,furniture_bedroom,2017-10-29,0.0
3277,furniture_bedroom,2017-11-05,312.49
3278,furniture_bedroom,2017-11-12,578.38
3279,furniture_bedroom,2017-11-19,262.1
3280,furniture_bedroom,2017-11-26,209.98
3281,furniture_bedroom,2017-12-03,0.0
3282,furniture_bedroom,2017-12-10,0.0
3283,furniture_bedroom,2017-12-17,0.0
3284,furniture_bedroom,2017-12-24,0.0
3285,furniture_bedroom,2017-12-31,230.75
3286,furniture_bedroom,2018-01-07,441.35
3287,furniture_bedroom,2018-01-14,210.6
3288,furniture_bedroom,2018-01-21,445.69
3289,furniture_bedroom,2018-01-28,0.0
3290,furniture_bedroom,2018-02-04,0.0
3291,furniture_bedroom,2018-02-11,280.56
3292,furniture_bedroom,2018-02-18,370.0
3293,furniture_bedroom,2018-02-25,224.71
3294,furniture_bedroom,2018-03-04,876.54
3295,furniture_bedroom,2018-03-11,482.75
3296,furniture_bedroom,2018-03-18,275.69
3297,furniture_bedroom,2018-03-25,254.3
3298,furniture_bedroom,2018-04-01,236.55
3299,furniture_bedroom,2018-04-08,461.34000000000003
3300,furniture_bedroom,2018-04-15,948.49
3301,furniture_bedroom,2018-04-22,0.0
3302,furniture_bedroom,2018-04-29,352.16
3303,furniture_bedroom,2018-05-06,264.76
3304,furniture_bedroom,2018-05-13,217.04
3305,furniture_bedroom,2018-05-20,1246.26
3306,furniture_bedroom,2018-05-27,0.0
3307,furniture_bedroom,2018-06-03,602.5699999999999
3308,furniture_bedroom,2018-06-10,534.2
3309,furniture_bedroom,2018-06-17,453.88
3310,furniture_bedroom,2018-06-24,562.45
3311,furniture_bedroom,2018-07-01,752.3
3312,furniture_bedroom,2018-07-08,0.0
3313,furniture_bedroom,2018-07-15,0.0
3314,furniture_bedroom,2018-07-22,218.62
3315,furniture_bedroom,2018-07-29,2408.9500000000003
3316,furniture_bedroom,2018-08-05,479.0
3317,furniture_bedroom,2018-08-12,1176.16
3318,furniture_bedroom,2018-08-19,1438.9599999999998
3319,furniture_bedroom,2018-08-26,419.91999999999996
3320,furniture_decor,2016-10-09,6628.409999999999
3321,furniture_decor,2016-10-16,4496.590000000001
3322,furniture_decor,2016-10-23,0.0
3323,furniture_decor,2016-10-30,0.0
3324,furniture_decor,2016-11-06,0.0
3325,furniture_decor,2016-11-13,0.0
3326,furniture_decor,2016-11-20,0.0
3327,furniture_decor,2016-11-27,0.0
3328,furniture_decor,2016-12-04,0.0
3329,furniture_decor,2016-12-11,0.0
3330,furniture_decor,2016-12-18,0.0
3331,furniture_decor,2016-12-25,0.0
3332,furniture_decor,2017-01-01,0.0
3333,furniture_decor,2017-01-08,349.60999999999996
3334,furniture_decor,2017-01-15,2472.7
3335,furniture_decor,2017-01-22,10604.2
3336,furniture_decor,2017-01-29,8571.269999999997
3337,furniture_decor,2017-02-05,12042.170000000002
3338,furniture_decor,2017-02-12,7197.26
3339,furniture_decor,2017-02-19,9103.75
3340,furniture_decor,2017-02-26,8503.119999999999
3341,furniture_decor,2017-03-05,16501.02
3342,furniture_decor,2017-03-12,8536.17
3343,furniture_decor,2017-03-19,9667.040000000003
3344,furniture_decor,2017-03-26,7170.020000000001
3345,furniture_decor,2017-04-02,5514.72
3346,furniture_decor,2017-04-09,11951.730000000003
3347,furniture_decor,2017-04-16,6033.110000000001
3348,furniture_decor,2017-04-23,10305.320000000005
3349,furniture_decor,2017-04-30,10608.630000000001
3350,furniture_decor,2017-05-07,8257.299999999997
3351,furniture_decor,2017-05-14,8933.830000000004
3352,furniture_decor,2017-05-21,11016.77
3353,furniture_decor,2017-05-28,8730.000000000002
3354,furniture_decor,2017-06-04,7267.78
3355,furniture_decor,2017-06-11,6530.059999999998
3356,furniture_decor,2017-06-18,5197.620000000002
3357,furniture_decor,2017-06-25,14443.440000000002
3358,furniture_decor,2017-07-02,14136.19
3359,furniture_decor,2017-07-09,12999.779999999995
3360,furniture_decor,2017-07-16,6486.74
3361,furniture_decor,2017-07-23,9967.16
3362,furniture_decor,2017-07-30,11031.650000000003
3363,furniture_decor,2017-08-06,19705.820000000007
3364,furniture_decor,2017-08-13,10561.410000000007
3365,furniture_decor,2017-08-20,14030.78000000001
3366,furniture_decor,2017-08-27,17413.80999999999
3367,furniture_decor,2017-09-03,17396.120000000003
3368,furniture_decor,2017-09-10,13312.860000000002
3369,furniture_decor,2017-09-17,14877.300000000003
3370,furniture_decor,2017-09-24,13924.920000000002
3371,furniture_decor,2017-10-01,7547.21
3372,furniture_decor,2017-10-08,8714.489999999996
3373,furniture_decor,2017-10-15,14735.920000000013
3374,furniture_decor,2017-10-22,15431.750000000002
3375,furniture_decor,2017-10-29,19141.86
3376,furniture_decor,2017-11-05,10422.510000000004
3377,furniture_decor,2017-11-12,17249.090000000007
3378,furniture_decor,2017-11-19,27503.42
3379,furniture_decor,2017-11-26,78600.42000000006
3380,furniture_decor,2017-12-03,34751.87000000002
3381,furniture_decor,2017-12-10,14711.300000000001
3382,furniture_decor,2017-12-17,13922.699999999997
3383,furniture_decor,2017-12-24,11988.949999999999
3384,furniture_decor,2017-12-31,8136.0199999999995
3385,furniture_decor,2018-01-07,23565.299999999992
3386,furniture_decor,2018-01-14,25775.620000000006
3387,furniture_decor,2018-01-21,27187.849999999984
3388,furniture_decor,2018-01-28,18867.519999999997
3389,furniture_decor,2018-02-04,12476.330000000004
3390,furniture_decor,2018-02-11,10482.589999999998
3391,furniture_decor,2018-02-18,19466.39
3392,furniture_decor,2018-02-25,20124.709999999995
3393,furniture_decor,2018-03-04,30509.32999999999
3394,furniture_decor,2018-03-11,44823.21
3395,furniture_decor,2018-03-18,22499.289999999997
3396,furniture_decor,2018-03-25,19662.640000000003
3397,furniture_decor,2018-04-01,19907.110000000004
3398,furniture_decor,2018-04-08,24272.88000000002
3399,furniture_decor,2018-04-15,22088.43
3400,furniture_decor,2018-04-22,15560.329999999994
3401,furniture_decor,2018-04-29,35738.190000000024
3402,furniture_decor,2018-05-06,18070.159999999993
3403,furniture_decor,2018-05-13,35700.69000000003
3404,furniture_decor,2018-05-20,29955.750000000007
3405,furniture_decor,2018-05-27,14490.759999999993
3406,furniture_decor,2018-06-03,13809.210000000001
3407,furniture_decor,2018-06-10,15325.789999999999
3408,furniture_decor,2018-06-17,18982.720000000012
3409,furniture_decor,2018-06-24,13215.109999999999
3410,furniture_decor,2018-07-01,24874.83000000001
3411,furniture_decor,2018-07-08,14901.290000000005
3412,furniture_decor,2018-07-15,6754.89
3413,furniture_decor,2018-07-22,19502.449999999997
3414,furniture_decor,2018-07-29,27860.980000000025
3415,furniture_decor,2018-08-05,35171.66999999998
3416,furniture_decor,2018-08-12,27309.50999999999
3417,furniture_decor,2018-08-19,23592.710000000017
3418,furniture_decor,2018-08-26,11797.960000000003
3419,furniture_decor,2018-09-02,215.59
3420,furniture_living_room,2017-01-29,688.55
3421,furniture_living_room,2017-02-05,4374.849999999999
3422,furniture_living_room,2017-02-12,1103.18
3423,furniture_living_room,2017-02-19,0.0
3424,furniture_living_room,2017-02-26,6284.880000000001
3425,furniture_living_room,2017-03-05,540.78
3426,furniture_living_room,2017-03-12,512.71
3427,furniture_living_room,2017-03-19,1144.8700000000001
3428,furniture_living_room,2017-03-26,4225.19
3429,furniture_living_room,2017-04-02,2539.38
3430,furniture_living_room,2017-04-09,412.71
3431,furniture_living_room,2017-04-16,1495.69
3432,furniture_living_room,2017-04-23,739.99
3433,furniture_living_room,2017-04-30,0.0
3434,furniture_living_room,2017-05-07,1990.44
3435,furniture_living_room,2017-05-14,1135.47
3436,furniture_living_room,2017-05-21,1725.2099999999998
3437,furniture_living_room,2017-05-28,1512.7400000000002
3438,furniture_living_room,2017-06-04,1205.3899999999999
3439,furniture_living_room,2017-06-11,2296.68
3440,furniture_living_room,2017-06-18,221.04000000000002
3441,furniture_living_room,2017-06-25,444.25
3442,furniture_living_room,2017-07-02,0.0
3443,furniture_living_room,2017-07-09,1028.8300000000002
3444,furniture_living_room,2017-07-16,2719.1099999999997
3445,furniture_living_room,2017-07-23,2030.88
3446,furniture_living_room,2017-07-30,535.9300000000001
3447,furniture_living_room,2017-08-06,1828.5099999999998
3448,furniture_living_room,2017-08-13,325.06
3449,furniture_living_room,2017-08-20,322.55
3450,furniture_living_room,2017-08-27,992.1
3451,furniture_living_room,2017-09-03,509.82
3452,furniture_living_room,2017-09-10,399.28999999999996
3453,furniture_living_room,2017-09-17,333.98
3454,furniture_living_room,2017-09-24,36.58
3455,furniture_living_room,2017-10-01,585.41
3456,furniture_living_room,2017-10-08,745.05
3457,furniture_living_room,2017-10-15,1182.35
3458,furniture_living_room,2017-10-22,925.0899999999999
3459,furniture_living_room,2017-10-29,96.09
3460,furniture_living_room,2017-11-05,469.02
3461,furniture_living_room,2017-11-12,113.43
3462,furniture_living_room,2017-11-19,1261.2099999999998
3463,furniture_living_room,2017-11-26,3811.37
3464,furniture_living_room,2017-12-03,16742.440000000006
3465,furniture_living_room,2017-12-10,1231.28
3466,furniture_living_room,2017-12-17,835.1099999999999
3467,furniture_living_room,2017-12-24,217.42999999999998
3468,furniture_living_room,2017-12-31,0.0
3469,furniture_living_room,2018-01-07,241.75
3470,furniture_living_room,2018-01-14,814.49
3471,furniture_living_room,2018-01-21,588.0799999999999
3472,furniture_living_room,2018-01-28,1046.37
3473,furniture_living_room,2018-02-04,424.09
3474,furniture_living_room,2018-02-11,748.66
3475,furniture_living_room,2018-02-18,867.48
3476,furniture_living_room,2018-02-25,1292.2299999999998
3477,furniture_living_room,2018-03-04,12192.53
3478,furniture_living_room,2018-03-11,941.26
3479,furniture_living_room,2018-03-18,1497.94
3480,furniture_living_room,2018-03-25,370.18
3481,furniture_living_room,2018-04-01,370.52
3482,furniture_living_room,2018-04-08,2255.96
3483,furniture_living_room,2018-04-15,423.75
3484,furniture_living_room,2018-04-22,2198.5599999999995
3485,furniture_living_room,2018-04-29,3163.85
3486,furniture_living_room,2018-05-06,2739.9500000000007
3487,furniture_living_room,2018-05-13,95.45
3488,furniture_living_room,2018-05-20,2279.93
3489,furniture_living_room,2018-05-27,0.0
3490,furniture_living_room,2018-06-03,3415.5299999999997
3491,furniture_living_room,2018-06-10,522.6999999999999
3492,furniture_living_room,2018-06-17,1881.1799999999998
3493,furniture_living_room,2018-06-24,753.2099999999999
3494,furniture_living_room,2018-07-01,1894.0800000000002
3495,furniture_living_room,2018-07-08,897.47
3496,furniture_living_room,2018-07-15,4601.5599999999995
3497,furniture_living_room,2018-07-22,2194.48
3498,furniture_living_room,2018-07-29,2387.5399999999995
3499,furniture_living_room,2018-08-05,3694.0300000000007
3500,furniture_living_room,2018-08-12,2944.13
3501,furniture_living_room,2018-08-19,1048.27
3502,furniture_living_room,2018-08-26,1479.64
3503,furniture_mattress_and_upholstery,2017-04-30,130.8
3504,furniture_mattress_and_upholstery,2017-05-07,0.0
3505,furniture_mattress_and_upholstery,2017-05-14,145.82999999999998
3506,furniture_mattress_and_upholstery,2017-05-21,482.69
3507,furniture_mattress_and_upholstery,2017-05-28,0.0
3508,furniture_mattress_and_upholstery,2017-06-04,103.36
3509,furniture_mattress_and_upholstery,2017-06-11,0.0
3510,furniture_mattress_and_upholstery,2017-06-18,0.0
3511,furniture_mattress_and_upholstery,2017-06-25,0.0
3512,furniture_mattress_and_upholstery,2017-07-02,0.0
3513,furniture_mattress_and_upholstery,2017-07-09,0.0
3514,furniture_mattress_and_upholstery,2017-07-16,0.0
3515,furniture_mattress_and_upholstery,2017-07-23,178.53
3516,furniture_mattress_and_upholstery,2017-07-30,0.0
3517,furniture_mattress_and_upholstery,2017-08-06,0.0
3518,furniture_mattress_and_upholstery,2017-08-13,0.0
3519,furniture_mattress_and_upholstery,2017-08-20,150.97
3520,furniture_mattress_and_upholstery,2017-08-27,0.0
3521,furniture_mattress_and_upholstery,2017-09-03,482.69
3522,furniture_mattress_and_upholstery,2017-09-10,0.0
3523,furniture_mattress_and_upholstery,2017-09-17,133.82
3524,furniture_mattress_and_upholstery,2017-09-24,0.0
3525,furniture_mattress_and_upholstery,2017-10-01,0.0
3526,furniture_mattress_and_upholstery,2017-10-08,0.0
3527,furniture_mattress_and_upholstery,2017-10-15,0.0
3528,furniture_mattress_and_upholstery,2017-10-22,0.0
3529,furniture_mattress_and_upholstery,2017-10-29,0.0
3530,furniture_mattress_and_upholstery,2017-11-05,0.0
3531,furniture_mattress_and_upholstery,2017-11-12,0.0
3532,furniture_mattress_and_upholstery,2017-11-19,124.52
3533,furniture_mattress_and_upholstery,2017-11-26,0.0
3534,furniture_mattress_and_upholstery,2017-12-03,409.98
3535,furniture_mattress_and_upholstery,2017-12-10,258.33
3536,furniture_mattress_and_upholstery,2017-12-17,195.89999999999998
3537,furniture_mattress_and_upholstery,2017-12-24,512.48
3538,furniture_mattress_and_upholstery,2017-12-31,0.0
3539,furniture_mattress_and_upholstery,2018-01-07,111.62
3540,furniture_mattress_and_upholstery,2018-01-14,366.73
3541,furniture_mattress_and_upholstery,2018-01-21,543.08
3542,furniture_mattress_and_upholstery,2018-01-28,248.97
3543,furniture_mattress_and_upholstery,2018-02-04,0.0
3544,furniture_mattress_and_upholstery,2018-02-11,235.52
3545,furniture_mattress_and_upholstery,2018-02-18,0.0
3546,furniture_mattress_and_upholstery,2018-02-25,455.96
3547,furniture_mattress_and_upholstery,2018-03-04,153.0
3548,furniture_mattress_and_upholstery,2018-03-11,133.99
3549,furniture_mattress_and_upholstery,2018-03-18,148.97
3550,furniture_mattress_and_upholstery,2018-03-25,148.97
3551,furniture_mattress_and_upholstery,2018-04-01,0.0
3552,furniture_mattress_and_upholstery,2018-04-08,0.0
3553,furniture_mattress_and_upholstery,2018-04-15,0.0
3554,furniture_mattress_and_upholstery,2018-04-22,0.0
3555,furniture_mattress_and_upholstery,2018-04-29,0.0
3556,furniture_mattress_and_upholstery,2018-05-06,0.0
3557,furniture_mattress_and_upholstery,2018-05-13,0.0
3558,furniture_mattress_and_upholstery,2018-05-20,0.0
3559,furniture_mattress_and_upholstery,2018-05-27,0.0
3560,furniture_mattress_and_upholstery,2018-06-03,0.0
3561,furniture_mattress_and_upholstery,2018-06-10,0.0
3562,furniture_mattress_and_upholstery,2018-06-17,0.0
3563,furniture_mattress_and_upholstery,2018-06-24,0.0
3564,furniture_mattress_and_upholstery,2018-07-01,0.0
3565,furniture_mattress_and_upholstery,2018-07-08,141.83
3566,garden_tools,2016-10-09,1046.1299999999999
3567,garden_tools,2016-10-16,419.06
3568,garden_tools,2016-10-23,0.0
3569,garden_tools,2016-10-30,0.0
3570,garden_tools,2016-11-06,0.0
3571,garden_tools,2016-11-13,0.0
3572,garden_tools,2016-11-20,0.0
3573,garden_tools,2016-11-27,0.0
3574,garden_tools,2016-12-04,0.0
3575,garden_tools,2016-12-11,0.0
3576,garden_tools,2016-12-18,0.0
3577,garden_tools,2016-12-25,0.0
3578,garden_tools,2017-01-01,0.0
3579,garden_tools,2017-01-08,91.92
3580,garden_tools,2017-01-15,4055.97
3581,garden_tools,2017-01-22,1174.2599999999998
3582,garden_tools,2017-01-29,3768.429999999999
3583,garden_tools,2017-02-05,13581.250000000002
3584,garden_tools,2017-02-12,2909.9199999999996
3585,garden_tools,2017-02-19,8157.8600000000015
3586,garden_tools,2017-02-26,4463.49
3587,garden_tools,2017-03-05,5497.3499999999985
3588,garden_tools,2017-03-12,4774.280000000002
3589,garden_tools,2017-03-19,11154.47
3590,garden_tools,2017-03-26,10632.790000000003
3591,garden_tools,2017-04-02,6199.099999999999
3592,garden_tools,2017-04-09,8478.420000000002
3593,garden_tools,2017-04-16,5946.86
3594,garden_tools,2017-04-23,5142.59
3595,garden_tools,2017-04-30,16550.71
3596,garden_tools,2017-05-07,10506.179999999998
3597,garden_tools,2017-05-14,6925.920000000001
3598,garden_tools,2017-05-21,4649.7300000000005
3599,garden_tools,2017-05-28,4811.089999999999
3600,garden_tools,2017-06-04,4348.7300000000005
3601,garden_tools,2017-06-11,6482.379999999999
3602,garden_tools,2017-06-18,5594.95
3603,garden_tools,2017-06-25,3035.87
3604,garden_tools,2017-07-02,3452.379999999999
3605,garden_tools,2017-07-09,4697.97
3606,garden_tools,2017-07-16,4616.219999999999
3607,garden_tools,2017-07-23,15924.320000000002
3608,garden_tools,2017-07-30,4034.710000000001
3609,garden_tools,2017-08-06,6378.1500000000015
3610,garden_tools,2017-08-13,9844.239999999996
3611,garden_tools,2017-08-20,12489.909999999998
3612,garden_tools,2017-08-27,4403.650000000001
3613,garden_tools,2017-09-03,10989.89
3614,garden_tools,2017-09-10,6197.169999999999
3615,garden_tools,2017-09-17,12098.639999999998
3616,garden_tools,2017-09-24,9847.23
3617,garden_tools,2017-10-01,11207.48
3618,garden_tools,2017-10-08,17765.03
3619,garden_tools,2017-10-15,8397.42
3620,garden_tools,2017-10-22,8683.969999999998
3621,garden_tools,2017-10-29,7056.640000000001
3622,garden_tools,2017-11-05,20447.93
3623,garden_tools,2017-11-12,14330.299999999997
3624,garden_tools,2017-11-19,19432.639999999992
3625,garden_tools,2017-11-26,28450.519999999964
3626,garden_tools,2017-12-03,19247.320000000018
3627,garden_tools,2017-12-10,17987.08
3628,garden_tools,2017-12-17,27856.350000000013
3629,garden_tools,2017-12-24,9936.369999999995
3630,garden_tools,2017-12-31,8705.2
3631,garden_tools,2018-01-07,5425.89
3632,garden_tools,2018-01-14,8327.880000000008
3633,garden_tools,2018-01-21,6230.2300000000005
3634,garden_tools,2018-01-28,16317.659999999998
3635,garden_tools,2018-02-04,9360.24
3636,garden_tools,2018-02-11,10633.590000000002
3637,garden_tools,2018-02-18,16598.48000000001
3638,garden_tools,2018-02-25,5604.640000000002
3639,garden_tools,2018-03-04,15791.560000000007
3640,garden_tools,2018-03-11,15862.479999999994
3641,garden_tools,2018-03-18,10931.530000000002
3642,garden_tools,2018-03-25,10779.929999999998
3643,garden_tools,2018-04-01,10577.71
3644,garden_tools,2018-04-08,9090.830000000002
3645,garden_tools,2018-04-15,7628.049999999998
3646,garden_tools,2018-04-22,13004.360000000002
3647,garden_tools,2018-04-29,18013.729999999985
3648,garden_tools,2018-05-06,14650.890000000003
3649,garden_tools,2018-05-13,14052.100000000006
3650,garden_tools,2018-05-20,19192.26000000002
3651,garden_tools,2018-05-27,12551.049999999997
3652,garden_tools,2018-06-03,4311.640000000001
3653,garden_tools,2018-06-10,8432.620000000003
3654,garden_tools,2018-06-17,5491.089999999999
3655,garden_tools,2018-06-24,5227.82
3656,garden_tools,2018-07-01,14982.579999999996
3657,garden_tools,2018-07-08,9027.970000000001
3658,garden_tools,2018-07-15,4343.170000000001
3659,garden_tools,2018-07-22,7889.309999999998
3660,garden_tools,2018-07-29,13145.98999999999
3661,garden_tools,2018-08-05,6686.4400000000005
3662,garden_tools,2018-08-12,12437.539999999997
3663,garden_tools,2018-08-19,7414.889999999998
3664,garden_tools,2018-08-26,2799.0600000000004
3665,garden_tools,2018-09-02,432.87
3666,health_beauty,2016-10-09,4356.43
3667,health_beauty,2016-10-16,1705.7299999999998
3668,health_beauty,2016-10-23,0.0
3669,health_beauty,2016-10-30,0.0
3670,health_beauty,2016-11-06,0.0
3671,health_beauty,2016-11-13,0.0
3672,health_beauty,2016-11-20,0.0
3673,health_beauty,2016-11-27,0.0
3674,health_beauty,2016-12-04,0.0
3675,health_beauty,2016-12-11,0.0
3676,health_beauty,2016-12-18,0.0
3677,health_beauty,2016-12-25,0.0
3678,health_beauty,2017-01-01,0.0
3679,health_beauty,2017-01-08,1056.14
3680,health_beauty,2017-01-15,401.32000000000005
3681,health_beauty,2017-01-22,3828.52
3682,health_beauty,2017-01-29,6111.859999999998
3683,health_beauty,2017-02-05,12721.820000000005
3684,health_beauty,2017-02-12,7145.989999999996
3685,health_beauty,2017-02-19,5505.080000000002
3686,health_beauty,2017-02-26,6173.409999999998
3687,health_beauty,2017-03-05,4785.08
3688,health_beauty,2017-03-12,7007.76
3689,health_beauty,2017-03-19,9261.04
3690,health_beauty,2017-03-26,7465.510000000002
3691,health_beauty,2017-04-02,5227.61
3692,health_beauty,2017-04-09,4851.099999999999
3693,health_beauty,2017-04-16,6275.419999999999
3694,health_beauty,2017-04-23,5845.099999999999
3695,health_beauty,2017-04-30,9294.670000000002
3696,health_beauty,2017-05-07,14316.619999999995
3697,health_beauty,2017-05-14,15313.470000000001
3698,health_beauty,2017-05-21,10852.57
3699,health_beauty,2017-05-28,11798.730000000003
3700,health_beauty,2017-06-04,14514.240000000002
3701,health_beauty,2017-06-11,13269.720000000001
3702,health_beauty,2017-06-18,5759.89
3703,health_beauty,2017-06-25,7545.83
3704,health_beauty,2017-07-02,13292.110000000002
3705,health_beauty,2017-07-09,8523.140000000001
3706,health_beauty,2017-07-16,8617.229999999996
3707,health_beauty,2017-07-23,13022.040000000003
3708,health_beauty,2017-07-30,15406.800000000005
3709,health_beauty,2017-08-06,12814.470000000008
3710,health_beauty,2017-08-13,9797.28
3711,health_beauty,2017-08-20,20042.500000000004
3712,health_beauty,2017-08-27,12012.610000000004
3713,health_beauty,2017-09-03,11168.429999999998
3714,health_beauty,2017-09-10,13014.010000000004
3715,health_beauty,2017-09-17,22650.7
3716,health_beauty,2017-09-24,11557.280000000006
3717,health_beauty,2017-10-01,17702.28
3718,health_beauty,2017-10-08,10090.85
3719,health_beauty,2017-10-15,10662.59
3720,health_beauty,2017-10-22,18445.970000000005
3721,health_beauty,2017-10-29,11532.340000000007
3722,health_beauty,2017-11-05,9468.929999999998
3723,health_beauty,2017-11-12,12984.790000000003
3724,health_beauty,2017-11-19,16339.520000000002
3725,health_beauty,2017-11-26,44347.519999999946
3726,health_beauty,2017-12-03,31804.95999999998
3727,health_beauty,2017-12-10,22906.19
3728,health_beauty,2017-12-17,24056.340000000007
3729,health_beauty,2017-12-24,10993.400000000001
3730,health_beauty,2017-12-31,5656.900000000003
3731,health_beauty,2018-01-07,17412.340000000004
3732,health_beauty,2018-01-14,18214.960000000006
3733,health_beauty,2018-01-21,21859.850000000006
3734,health_beauty,2018-01-28,28025.860000000008
3735,health_beauty,2018-02-04,24033.53
3736,health_beauty,2018-02-11,24837.309999999994
3737,health_beauty,2018-02-18,28790.360000000004
3738,health_beauty,2018-02-25,26343.929999999993
3739,health_beauty,2018-03-04,38152.06999999999
3740,health_beauty,2018-03-11,34515.32000000001
3741,health_beauty,2018-03-18,27936.83000000001
3742,health_beauty,2018-03-25,21460.969999999994
3743,health_beauty,2018-04-01,16964.050000000007
3744,health_beauty,2018-04-08,27369.289999999997
3745,health_beauty,2018-04-15,26363.86
3746,health_beauty,2018-04-22,20353.210000000003
3747,health_beauty,2018-04-29,37535.85999999997
3748,health_beauty,2018-05-06,38341.329999999965
3749,health_beauty,2018-05-13,42782.33000000001
3750,health_beauty,2018-05-20,29834.339999999982
3751,health_beauty,2018-05-27,15667.199999999997
3752,health_beauty,2018-06-03,26082.500000000004
3753,health_beauty,2018-06-10,36511.05000000001
3754,health_beauty,2018-06-17,38306.11
3755,health_beauty,2018-06-24,34894.39
3756,health_beauty,2018-07-01,26759.179999999997
3757,health_beauty,2018-07-08,29285.72999999998
3758,health_beauty,2018-07-15,26162.499999999996
3759,health_beauty,2018-07-22,38723.00999999997
3760,health_beauty,2018-07-29,40347.91000000003
3761,health_beauty,2018-08-05,44163.0
3762,health_beauty,2018-08-12,54427.55999999997
3763,health_beauty,2018-08-19,35895.950000000004
3764,health_beauty,2018-08-26,32961.56000000002
3765,health_beauty,2018-09-02,4756.03
3766,home_appliances,2017-02-12,174.28
3767,home_appliances,2017-02-19,681.12
3768,home_appliances,2017-02-26,0.0
3769,home_appliances,2017-03-05,229.89999999999998
3770,home_appliances,2017-03-12,41.52
3771,home_appliances,2017-03-19,186.0
3772,home_appliances,2017-03-26,98.43
3773,home_appliances,2017-04-02,0.0
3774,home_appliances,2017-04-09,83.14
3775,home_appliances,2017-04-16,91.78999999999999
3776,home_appliances,2017-04-23,142.62
3777,home_appliances,2017-04-30,412.86
3778,home_appliances,2017-05-07,690.8500000000001
3779,home_appliances,2017-05-14,529.75
3780,home_appliances,2017-05-21,610.99
3781,home_appliances,2017-05-28,148.96
3782,home_appliances,2017-06-04,673.4200000000001
3783,home_appliances,2017-06-11,400.89
3784,home_appliances,2017-06-18,712.14
3785,home_appliances,2017-06-25,1009.97
3786,home_appliances,2017-07-02,1005.3899999999999
3787,home_appliances,2017-07-09,303.82
3788,home_appliances,2017-07-16,149.38
3789,home_appliances,2017-07-23,2085.8799999999997
3790,home_appliances,2017-07-30,1380.7599999999998
3791,home_appliances,2017-08-06,1161.01
3792,home_appliances,2017-08-13,1198.97
3793,home_appliances,2017-08-20,1604.5300000000002
3794,home_appliances,2017-08-27,354.36
3795,home_appliances,2017-09-03,1703.7300000000002
3796,home_appliances,2017-09-10,1504.28
3797,home_appliances,2017-09-17,0.0
3798,home_appliances,2017-09-24,87.64
3799,home_appliances,2017-10-01,376.15
3800,home_appliances,2017-10-08,180.31
3801,home_appliances,2017-10-15,898.06
3802,home_appliances,2017-10-22,990.65
3803,home_appliances,2017-10-29,164.26
3804,home_appliances,2017-11-05,0.0
3805,home_appliances,2017-11-12,50.63
3806,home_appliances,2017-11-19,33.23
3807,home_appliances,2017-11-26,3108.3599999999997
3808,home_appliances,2017-12-03,1935.07
3809,home_appliances,2017-12-10,941.8
3810,home_appliances,2017-12-17,0.0
3811,home_appliances,2017-12-24,188.56
3812,home_appliances,2017-12-31,320.90999999999997
3813,home_appliances,2018-01-07,503.0899999999999
3814,home_appliances,2018-01-14,583.99
3815,home_appliances,2018-01-21,711.39
3816,home_appliances,2018-01-28,394.82
3817,home_appliances,2018-02-04,982.5799999999999
3818,home_appliances,2018-02-11,1567.9599999999998
3819,home_appliances,2018-02-18,684.84
3820,home_appliances,2018-02-25,2620.7400000000002
3821,home_appliances,2018-03-04,1042.66
3822,home_appliances,2018-03-11,3499.9200000000005
3823,home_appliances,2018-03-18,1258.16
3824,home_appliances,2018-03-25,4576.82
3825,home_appliances,2018-04-01,1120.5
3826,home_appliances,2018-04-08,4060.2099999999996
3827,home_appliances,2018-04-15,8570.899999999998
3828,home_appliances,2018-04-22,3284.4500000000007
3829,home_appliances,2018-04-29,2128.77
3830,home_appliances,2018-05-06,647.88
3831,home_appliances,2018-05-13,1891.8899999999999
3832,home_appliances,2018-05-20,3181.9999999999995
3833,home_appliances,2018-05-27,1030.45
3834,home_appliances,2018-06-03,1568.9099999999999
3835,home_appliances,2018-06-10,1589.0300000000002
3836,home_appliances,2018-06-17,1554.46
3837,home_appliances,2018-06-24,1678.5800000000004
3838,home_appliances,2018-07-01,1308.7600000000002
3839,home_appliances,2018-07-08,1708.1800000000003
3840,home_appliances,2018-07-15,560.72
3841,home_appliances,2018-07-22,1390.9099999999999
3842,home_appliances,2018-07-29,1958.4699999999993
3843,home_appliances,2018-08-05,4536.58
3844,home_appliances,2018-08-12,1705.68
3845,home_appliances,2018-08-19,1786.6600000000003
3846,home_appliances,2018-08-26,1194.94
3847,home_appliances_2,2017-01-29,1185.8200000000002
3848,home_appliances_2,2017-02-05,1162.87
3849,home_appliances_2,2017-02-12,0.0
3850,home_appliances_2,2017-02-19,0.0
3851,home_appliances_2,2017-02-26,0.0
3852,home_appliances_2,2017-03-05,32.53
